June 19, 2014   16:35:21
Cyclic Voltammetry
File: c:\documents and settings\nbt\desktop\cv data\lsh\2014\0619\cv010_pre.txt
Data Source:  Experiment
Instrument Model:  CHI627B
Header: 
Note: 

Init E (V) = 0
High E (V) = 0.5
Low E (V) = -0.5
Init P/N = N
Scan Rate (V/s) = 0.01
Segment = 5
Sample Interval (V) = 0.001
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5

Segment 1:

Segment 2:

Segment 3:

Segment 4:

Segment 5:

Potential/V, Current/A, Charge/C

Segment 1:
0.035, -5.858e-7, -1.162e-5
0.034, -5.863e-7, -1.168e-5
0.033, -5.860e-7, -1.173e-5
0.032, -5.860e-7, -1.179e-5
0.031, -5.858e-7, -1.185e-5
0.030, -5.863e-7, -1.191e-5
0.029, -5.867e-7, -1.197e-5
0.028, -5.870e-7, -1.203e-5
0.027, -5.873e-7, -1.209e-5
0.026, -5.878e-7, -1.215e-5
0.025, -5.868e-7, -1.220e-5
0.024, -5.883e-7, -1.226e-5
0.023, -5.902e-7, -1.232e-5
0.022, -5.893e-7, -1.238e-5
0.021, -5.903e-7, -1.244e-5
0.020, -5.910e-7, -1.250e-5
0.019, -5.917e-7, -1.256e-5
0.018, -5.920e-7, -1.262e-5
0.017, -5.916e-7, -1.268e-5
0.016, -5.936e-7, -1.274e-5
0.015, -5.965e-7, -1.280e-5
0.014, -5.949e-7, -1.286e-5
0.013, -5.964e-7, -1.291e-5
0.012, -5.969e-7, -1.297e-5
0.011, -5.973e-7, -1.303e-5
0.010, -5.991e-7, -1.309e-5
0.009, -6.012e-7, -1.315e-5
0.008, -6.024e-7, -1.321e-5
0.007, -6.040e-7, -1.328e-5
0.006, -6.055e-7, -1.334e-5
0.005, -6.038e-7, -1.340e-5
0.004, -6.021e-7, -1.346e-5
0.003, -6.043e-7, -1.352e-5
0.002, -6.114e-7, -1.358e-5
0.001, -6.095e-7, -1.364e-5
0.000, -5.987e-7, -1.370e-5
-0.001, -5.997e-7, -1.376e-5
-0.002, -6.041e-7, -1.382e-5
-0.003, -6.065e-7, -1.388e-5
-0.004, -6.130e-7, -1.394e-5
-0.005, -6.137e-7, -1.400e-5
-0.006, -6.175e-7, -1.406e-5
-0.007, -6.182e-7, -1.413e-5
-0.008, -6.222e-7, -1.419e-5
-0.009, -6.221e-7, -1.425e-5
-0.010, -6.218e-7, -1.431e-5
-0.011, -6.231e-7, -1.437e-5
-0.012, -6.238e-7, -1.444e-5
-0.013, -6.235e-7, -1.450e-5
-0.014, -6.260e-7, -1.456e-5
-0.015, -6.258e-7, -1.462e-5
-0.016, -6.275e-7, -1.469e-5
-0.017, -6.289e-7, -1.475e-5
-0.018, -6.282e-7, -1.481e-5
-0.019, -6.278e-7, -1.488e-5
-0.020, -6.290e-7, -1.494e-5
-0.021, -6.286e-7, -1.500e-5
-0.022, -6.300e-7, -1.506e-5
-0.023, -6.293e-7, -1.513e-5
-0.024, -6.302e-7, -1.519e-5
-0.025, -6.299e-7, -1.525e-5
-0.026, -6.284e-7, -1.532e-5
-0.027, -6.295e-7, -1.538e-5
-0.028, -6.297e-7, -1.544e-5
-0.029, -6.303e-7, -1.551e-5
-0.030, -6.308e-7, -1.557e-5
-0.031, -6.308e-7, -1.563e-5
-0.032, -6.308e-7, -1.569e-5
-0.033, -6.309e-7, -1.576e-5
-0.034, -6.307e-7, -1.582e-5
-0.035, -6.319e-7, -1.588e-5
-0.036, -6.318e-7, -1.595e-5
-0.037, -6.322e-7, -1.601e-5
-0.038, -6.322e-7, -1.607e-5
-0.039, -6.326e-7, -1.614e-5
-0.040, -6.331e-7, -1.620e-5
-0.041, -6.331e-7, -1.626e-5
-0.042, -6.327e-7, -1.633e-5
-0.043, -6.327e-7, -1.639e-5
-0.044, -6.331e-7, -1.645e-5
-0.045, -6.330e-7, -1.652e-5
-0.046, -6.331e-7, -1.658e-5
-0.047, -6.328e-7, -1.664e-5
-0.048, -6.335e-7, -1.671e-5
-0.049, -6.337e-7, -1.677e-5
-0.050, -6.346e-7, -1.683e-5
-0.051, -6.375e-7, -1.690e-5
-0.052, -6.528e-7, -1.696e-5
-0.053, -6.677e-7, -1.703e-5
-0.054, -6.653e-7, -1.710e-5
-0.055, -6.561e-7, -1.716e-5
-0.056, -6.450e-7, -1.723e-5
-0.057, -6.408e-7, -1.729e-5
-0.058, -6.379e-7, -1.735e-5
-0.059, -6.467e-7, -1.742e-5
-0.060, -6.734e-7, -1.749e-5
-0.061, -6.659e-7, -1.755e-5
-0.062, -6.456e-7, -1.762e-5
-0.063, -6.379e-7, -1.768e-5
-0.064, -6.358e-7, -1.774e-5
-0.065, -6.350e-7, -1.781e-5
-0.066, -6.344e-7, -1.787e-5
-0.067, -6.343e-7, -1.793e-5
-0.068, -6.342e-7, -1.800e-5
-0.069, -6.341e-7, -1.806e-5
-0.070, -6.342e-7, -1.812e-5
-0.071, -6.341e-7, -1.819e-5
-0.072, -6.343e-7, -1.825e-5
-0.073, -6.343e-7, -1.832e-5
-0.074, -6.346e-7, -1.838e-5
-0.075, -6.345e-7, -1.844e-5
-0.076, -6.350e-7, -1.851e-5
-0.077, -6.346e-7, -1.857e-5
-0.078, -6.350e-7, -1.863e-5
-0.079, -6.350e-7, -1.870e-5
-0.080, -6.352e-7, -1.876e-5
-0.081, -6.354e-7, -1.882e-5
-0.082, -6.348e-7, -1.889e-5
-0.083, -6.354e-7, -1.895e-5
-0.084, -6.352e-7, -1.901e-5
-0.085, -6.355e-7, -1.908e-5
-0.086, -6.358e-7, -1.914e-5
-0.087, -6.364e-7, -1.920e-5
-0.088, -6.359e-7, -1.927e-5
-0.089, -6.367e-7, -1.933e-5
-0.090, -6.376e-7, -1.940e-5
-0.091, -6.386e-7, -1.946e-5
-0.092, -6.377e-7, -1.952e-5
-0.093, -6.367e-7, -1.959e-5
-0.094, -6.367e-7, -1.965e-5
-0.095, -6.371e-7, -1.971e-5
-0.096, -6.386e-7, -1.978e-5
-0.097, -6.399e-7, -1.984e-5
-0.098, -6.402e-7, -1.991e-5
-0.099, -6.390e-7, -1.997e-5
-0.100, -6.384e-7, -2.003e-5
-0.101, -6.388e-7, -2.010e-5
-0.102, -6.409e-7, -2.016e-5
-0.103, -6.511e-7, -2.023e-5
-0.104, -6.456e-7, -2.029e-5
-0.105, -6.435e-7, -2.036e-5
-0.106, -6.431e-7, -2.042e-5
-0.107, -6.441e-7, -2.048e-5
-0.108, -6.438e-7, -2.055e-5
-0.109, -6.431e-7, -2.061e-5
-0.110, -6.460e-7, -2.068e-5
-0.111, -6.480e-7, -2.074e-5
-0.112, -6.500e-7, -2.081e-5
-0.113, -6.467e-7, -2.087e-5
-0.114, -6.464e-7, -2.094e-5
-0.115, -6.485e-7, -2.100e-5
-0.116, -6.458e-7, -2.107e-5
-0.117, -6.438e-7, -2.113e-5
-0.118, -6.447e-7, -2.120e-5
-0.119, -6.444e-7, -2.126e-5
-0.120, -6.442e-7, -2.132e-5
-0.121, -6.452e-7, -2.139e-5
-0.122, -6.424e-7, -2.145e-5
-0.123, -6.470e-7, -2.152e-5
-0.124, -6.465e-7, -2.158e-5
-0.125, -6.488e-7, -2.165e-5
-0.126, -6.531e-7, -2.171e-5
-0.127, -6.485e-7, -2.178e-5
-0.128, -6.456e-7, -2.184e-5
-0.129, -6.489e-7, -2.191e-5
-0.130, -6.510e-7, -2.197e-5
-0.131, -6.517e-7, -2.204e-5
-0.132, -6.533e-7, -2.210e-5
-0.133, -6.543e-7, -2.217e-5
-0.134, -6.589e-7, -2.223e-5
-0.135, -6.585e-7, -2.230e-5
-0.136, -6.602e-7, -2.237e-5
-0.137, -6.601e-7, -2.243e-5
-0.138, -6.594e-7, -2.250e-5
-0.139, -6.626e-7, -2.256e-5
-0.140, -6.640e-7, -2.263e-5
-0.141, -6.702e-7, -2.270e-5
-0.142, -6.755e-7, -2.276e-5
-0.143, -6.742e-7, -2.283e-5
-0.144, -6.725e-7, -2.290e-5
-0.145, -6.714e-7, -2.297e-5
-0.146, -6.705e-7, -2.303e-5
-0.147, -6.715e-7, -2.310e-5
-0.148, -6.738e-7, -2.317e-5
-0.149, -6.720e-7, -2.324e-5
-0.150, -6.721e-7, -2.330e-5
-0.151, -6.708e-7, -2.337e-5
-0.152, -6.748e-7, -2.344e-5
-0.153, -6.759e-7, -2.350e-5
-0.154, -6.777e-7, -2.357e-5
-0.155, -6.790e-7, -2.364e-5
-0.156, -6.782e-7, -2.371e-5
-0.157, -6.782e-7, -2.378e-5
-0.158, -6.783e-7, -2.384e-5
-0.159, -6.776e-7, -2.391e-5
-0.160, -6.791e-7, -2.398e-5
-0.161, -6.800e-7, -2.405e-5
-0.162, -6.805e-7, -2.412e-5
-0.163, -6.809e-7, -2.418e-5
-0.164, -6.795e-7, -2.425e-5
-0.165, -6.804e-7, -2.432e-5
-0.166, -6.807e-7, -2.439e-5
-0.167, -6.813e-7, -2.446e-5
-0.168, -6.816e-7, -2.452e-5
-0.169, -6.812e-7, -2.459e-5
-0.170, -6.817e-7, -2.466e-5
-0.171, -6.822e-7, -2.473e-5
-0.172, -6.822e-7, -2.480e-5
-0.173, -6.823e-7, -2.486e-5
-0.174, -6.826e-7, -2.493e-5
-0.175, -6.825e-7, -2.500e-5
-0.176, -6.825e-7, -2.507e-5
-0.177, -6.823e-7, -2.514e-5
-0.178, -6.825e-7, -2.521e-5
-0.179, -6.828e-7, -2.527e-5
-0.180, -6.829e-7, -2.534e-5
-0.181, -6.828e-7, -2.541e-5
-0.182, -6.829e-7, -2.548e-5
-0.183, -6.829e-7, -2.555e-5
-0.184, -6.830e-7, -2.562e-5
-0.185, -6.832e-7, -2.568e-5
-0.186, -6.832e-7, -2.575e-5
-0.187, -6.836e-7, -2.582e-5
-0.188, -6.839e-7, -2.589e-5
-0.189, -6.836e-7, -2.596e-5
-0.190, -6.836e-7, -2.603e-5
-0.191, -6.840e-7, -2.609e-5
-0.192, -6.848e-7, -2.616e-5
-0.193, -6.859e-7, -2.623e-5
-0.194, -6.866e-7, -2.630e-5
-0.195, -6.878e-7, -2.637e-5
-0.196, -6.869e-7, -2.644e-5
-0.197, -6.887e-7, -2.651e-5
-0.198, -6.922e-7, -2.658e-5
-0.199, -6.945e-7, -2.664e-5
-0.200, -6.982e-7, -2.671e-5
-0.201, -7.005e-7, -2.678e-5
-0.202, -7.019e-7, -2.685e-5
-0.203, -7.048e-7, -2.693e-5
-0.204, -7.144e-7, -2.700e-5
-0.205, -7.156e-7, -2.707e-5
-0.206, -7.259e-7, -2.714e-5
-0.207, -7.258e-7, -2.721e-5
-0.208, -7.266e-7, -2.729e-5
-0.209, -7.286e-7, -2.736e-5
-0.210, -7.283e-7, -2.743e-5
-0.211, -7.293e-7, -2.750e-5
-0.212, -7.293e-7, -2.758e-5
-0.213, -7.302e-7, -2.765e-5
-0.214, -7.306e-7, -2.772e-5
-0.215, -7.310e-7, -2.780e-5
-0.216, -7.322e-7, -2.787e-5
-0.217, -7.328e-7, -2.794e-5
-0.218, -7.348e-7, -2.802e-5
-0.219, -7.404e-7, -2.809e-5
-0.220, -7.365e-7, -2.816e-5
-0.221, -7.332e-7, -2.824e-5
-0.222, -7.325e-7, -2.831e-5
-0.223, -7.317e-7, -2.838e-5
-0.224, -7.318e-7, -2.846e-5
-0.225, -7.323e-7, -2.853e-5
-0.226, -7.320e-7, -2.860e-5
-0.227, -7.322e-7, -2.868e-5
-0.228, -7.327e-7, -2.875e-5
-0.229, -7.325e-7, -2.882e-5
-0.230, -7.334e-7, -2.890e-5
-0.231, -7.334e-7, -2.897e-5
-0.232, -7.353e-7, -2.904e-5
-0.233, -7.359e-7, -2.912e-5
-0.234, -7.361e-7, -2.919e-5
-0.235, -7.375e-7, -2.926e-5
-0.236, -7.392e-7, -2.934e-5
-0.237, -7.404e-7, -2.941e-5
-0.238, -7.453e-7, -2.949e-5
-0.239, -7.479e-7, -2.956e-5
-0.240, -7.507e-7, -2.964e-5
-0.241, -7.578e-7, -2.971e-5
-0.242, -7.580e-7, -2.979e-5
-0.243, -7.648e-7, -2.987e-5
-0.244, -7.624e-7, -2.994e-5
-0.245, -7.692e-7, -3.002e-5
-0.246, -7.723e-7, -3.010e-5
-0.247, -7.715e-7, -3.017e-5
-0.248, -7.753e-7, -3.025e-5
-0.249, -7.780e-7, -3.033e-5
-0.250, -7.786e-7, -3.041e-5
-0.251, -7.796e-7, -3.048e-5
-0.252, -7.802e-7, -3.056e-5
-0.253, -7.806e-7, -3.064e-5
-0.254, -7.807e-7, -3.072e-5
-0.255, -7.810e-7, -3.080e-5
-0.256, -7.816e-7, -3.087e-5
-0.257, -7.834e-7, -3.095e-5
-0.258, -7.857e-7, -3.103e-5
-0.259, -7.857e-7, -3.111e-5
-0.260, -7.886e-7, -3.119e-5
-0.261, -7.900e-7, -3.127e-5
-0.262, -7.960e-7, -3.135e-5
-0.263, -8.008e-7, -3.143e-5
-0.264, -8.043e-7, -3.151e-5
-0.265, -8.133e-7, -3.159e-5
-0.266, -8.189e-7, -3.167e-5
-0.267, -8.258e-7, -3.175e-5
-0.268, -8.269e-7, -3.184e-5
-0.269, -8.282e-7, -3.192e-5
-0.270, -8.285e-7, -3.200e-5
-0.271, -8.292e-7, -3.208e-5
-0.272, -8.303e-7, -3.217e-5
-0.273, -8.324e-7, -3.225e-5
-0.274, -8.354e-7, -3.233e-5
-0.275, -8.403e-7, -3.242e-5
-0.276, -8.466e-7, -3.250e-5
-0.277, -8.513e-7, -3.259e-5
-0.278, -8.603e-7, -3.267e-5
-0.279, -8.645e-7, -3.276e-5
-0.280, -8.737e-7, -3.285e-5
-0.281, -8.762e-7, -3.294e-5
-0.282, -8.760e-7, -3.302e-5
-0.283, -8.778e-7, -3.311e-5
-0.284, -8.782e-7, -3.320e-5
-0.285, -8.786e-7, -3.329e-5
-0.286, -8.792e-7, -3.338e-5
-0.287, -8.801e-7, -3.346e-5
-0.288, -8.810e-7, -3.355e-5
-0.289, -8.847e-7, -3.364e-5
-0.290, -8.897e-7, -3.373e-5
-0.291, -8.991e-7, -3.382e-5
-0.292, -9.057e-7, -3.391e-5
-0.293, -9.162e-7, -3.400e-5
-0.294, -9.221e-7, -3.409e-5
-0.295, -9.247e-7, -3.419e-5
-0.296, -9.268e-7, -3.428e-5
-0.297, -9.273e-7, -3.437e-5
-0.298, -9.280e-7, -3.446e-5
-0.299, -9.303e-7, -3.456e-5
-0.300, -9.359e-7, -3.465e-5
-0.301, -9.367e-7, -3.474e-5
-0.302, -9.431e-7, -3.484e-5
-0.303, -9.491e-7, -3.493e-5
-0.304, -9.585e-7, -3.503e-5
-0.305, -9.683e-7, -3.513e-5
-0.306, -9.742e-7, -3.522e-5
-0.307, -9.758e-7, -3.532e-5
-0.308, -9.774e-7, -3.542e-5
-0.309, -9.776e-7, -3.552e-5
-0.310, -9.829e-7, -3.561e-5
-0.311, -9.833e-7, -3.571e-5
-0.312, -9.897e-7, -3.581e-5
-0.313, -1.001e-6, -3.591e-5
-0.314, -1.008e-6, -3.601e-5
-0.315, -1.019e-6, -3.611e-5
-0.316, -1.023e-6, -3.622e-5
-0.317, -1.025e-6, -3.632e-5
-0.318, -1.026e-6, -3.642e-5
-0.319, -1.027e-6, -3.652e-5
-0.320, -1.031e-6, -3.663e-5
-0.321, -1.039e-6, -3.673e-5
-0.322, -1.045e-6, -3.684e-5
-0.323, -1.053e-6, -3.694e-5
-0.324, -1.063e-6, -3.705e-5
-0.325, -1.070e-6, -3.715e-5
-0.326, -1.072e-6, -3.726e-5
-0.327, -1.074e-6, -3.737e-5
-0.328, -1.075e-6, -3.748e-5
-0.329, -1.076e-6, -3.758e-5
-0.330, -1.079e-6, -3.769e-5
-0.331, -1.092e-6, -3.780e-5
-0.332, -1.101e-6, -3.791e-5
-0.333, -1.099e-6, -3.802e-5
-0.334, -1.111e-6, -3.813e-5
-0.335, -1.117e-6, -3.824e-5
-0.336, -1.122e-6, -3.836e-5
-0.337, -1.124e-6, -3.847e-5
-0.338, -1.125e-6, -3.858e-5
-0.339, -1.130e-6, -3.869e-5
-0.340, -1.136e-6, -3.881e-5
-0.341, -1.149e-6, -3.892e-5
-0.342, -1.159e-6, -3.904e-5
-0.343, -1.161e-6, -3.915e-5
-0.344, -1.166e-6, -3.927e-5
-0.345, -1.171e-6, -3.939e-5
-0.346, -1.172e-6, -3.951e-5
-0.347, -1.173e-6, -3.962e-5
-0.348, -1.175e-6, -3.974e-5
-0.349, -1.179e-6, -3.986e-5
-0.350, -1.188e-6, -3.998e-5
-0.351, -1.194e-6, -4.010e-5
-0.352, -1.207e-6, -4.022e-5
-0.353, -1.216e-6, -4.034e-5
-0.354, -1.219e-6, -4.046e-5
-0.355, -1.221e-6, -4.058e-5
-0.356, -1.222e-6, -4.071e-5
-0.357, -1.225e-6, -4.083e-5
-0.358, -1.235e-6, -4.095e-5
-0.359, -1.248e-6, -4.108e-5
-0.360, -1.251e-6, -4.120e-5
-0.361, -1.260e-6, -4.133e-5
-0.362, -1.265e-6, -4.145e-5
-0.363, -1.269e-6, -4.158e-5
-0.364, -1.270e-6, -4.171e-5
-0.365, -1.270e-6, -4.183e-5
-0.366, -1.270e-6, -4.196e-5
-0.367, -1.271e-6, -4.209e-5
-0.368, -1.277e-6, -4.222e-5
-0.369, -1.282e-6, -4.234e-5
-0.370, -1.292e-6, -4.247e-5
-0.371, -1.307e-6, -4.260e-5
-0.372, -1.313e-6, -4.274e-5
-0.373, -1.318e-6, -4.287e-5
-0.374, -1.319e-6, -4.300e-5
-0.375, -1.321e-6, -4.313e-5
-0.376, -1.322e-6, -4.326e-5
-0.377, -1.326e-6, -4.340e-5
-0.378, -1.330e-6, -4.353e-5
-0.379, -1.343e-6, -4.366e-5
-0.380, -1.352e-6, -4.380e-5
-0.381, -1.360e-6, -4.393e-5
-0.382, -1.365e-6, -4.407e-5
-0.383, -1.369e-6, -4.421e-5
-0.384, -1.369e-6, -4.435e-5
-0.385, -1.372e-6, -4.448e-5
-0.386, -1.374e-6, -4.462e-5
-0.387, -1.380e-6, -4.476e-5
-0.388, -1.392e-6, -4.490e-5
-0.389, -1.400e-6, -4.504e-5
-0.390, -1.412e-6, -4.518e-5
-0.391, -1.414e-6, -4.532e-5
-0.392, -1.417e-6, -4.546e-5
-0.393, -1.420e-6, -4.560e-5
-0.394, -1.426e-6, -4.575e-5
-0.395, -1.436e-6, -4.589e-5
-0.396, -1.443e-6, -4.603e-5
-0.397, -1.452e-6, -4.618e-5
-0.398, -1.464e-6, -4.633e-5
-0.399, -1.465e-6, -4.647e-5
-0.400, -1.467e-6, -4.662e-5
-0.401, -1.467e-6, -4.677e-5
-0.402, -1.467e-6, -4.691e-5
-0.403, -1.469e-6, -4.706e-5
-0.404, -1.483e-6, -4.721e-5
-0.405, -1.502e-6, -4.736e-5
-0.406, -1.499e-6, -4.751e-5
-0.407, -1.502e-6, -4.766e-5
-0.408, -1.514e-6, -4.781e-5
-0.409, -1.515e-6, -4.796e-5
-0.410, -1.515e-6, -4.811e-5
-0.411, -1.517e-6, -4.826e-5
-0.412, -1.522e-6, -4.842e-5
-0.413, -1.526e-6, -4.857e-5
-0.414, -1.550e-6, -4.872e-5
-0.415, -1.559e-6, -4.888e-5
-0.416, -1.563e-6, -4.904e-5
-0.417, -1.564e-6, -4.919e-5
-0.418, -1.566e-6, -4.935e-5
-0.419, -1.573e-6, -4.951e-5
-0.420, -1.579e-6, -4.966e-5
-0.421, -1.577e-6, -4.982e-5
-0.422, -1.593e-6, -4.998e-5
-0.423, -1.607e-6, -5.014e-5
-0.424, -1.611e-6, -5.030e-5
-0.425, -1.612e-6, -5.046e-5
-0.426, -1.613e-6, -5.063e-5
-0.427, -1.616e-6, -5.079e-5
-0.428, -1.617e-6, -5.095e-5
-0.429, -1.626e-6, -5.111e-5
-0.430, -1.648e-6, -5.128e-5
-0.431, -1.653e-6, -5.144e-5
-0.432, -1.661e-6, -5.161e-5
-0.433, -1.662e-6, -5.177e-5
-0.434, -1.662e-6, -5.194e-5
-0.435, -1.662e-6, -5.211e-5
-0.436, -1.663e-6, -5.227e-5
-0.437, -1.667e-6, -5.244e-5
-0.438, -1.670e-6, -5.261e-5
-0.439, -1.678e-6, -5.277e-5
-0.440, -1.696e-6, -5.294e-5
-0.441, -1.703e-6, -5.311e-5
-0.442, -1.709e-6, -5.328e-5
-0.443, -1.711e-6, -5.346e-5
-0.444, -1.712e-6, -5.363e-5
-0.445, -1.714e-6, -5.380e-5
-0.446, -1.727e-6, -5.397e-5
-0.447, -1.745e-6, -5.415e-5
-0.448, -1.753e-6, -5.432e-5
-0.449, -1.758e-6, -5.450e-5
-0.450, -1.759e-6, -5.467e-5
-0.451, -1.760e-6, -5.485e-5
-0.452, -1.762e-6, -5.502e-5
-0.453, -1.767e-6, -5.520e-5
-0.454, -1.780e-6, -5.538e-5
-0.455, -1.791e-6, -5.556e-5
-0.456, -1.800e-6, -5.574e-5
-0.457, -1.808e-6, -5.592e-5
-0.458, -1.809e-6, -5.610e-5
-0.459, -1.810e-6, -5.628e-5
-0.460, -1.813e-6, -5.646e-5
-0.461, -1.823e-6, -5.664e-5
-0.462, -1.842e-6, -5.683e-5
-0.463, -1.848e-6, -5.701e-5
-0.464, -1.856e-6, -5.720e-5
-0.465, -1.858e-6, -5.739e-5
-0.466, -1.859e-6, -5.757e-5
-0.467, -1.863e-6, -5.776e-5
-0.468, -1.871e-6, -5.794e-5
-0.469, -1.879e-6, -5.813e-5
-0.470, -1.892e-6, -5.832e-5
-0.471, -1.901e-6, -5.851e-5
-0.472, -1.906e-6, -5.870e-5
-0.473, -1.908e-6, -5.889e-5
-0.474, -1.911e-6, -5.908e-5
-0.475, -1.923e-6, -5.928e-5
-0.476, -1.937e-6, -5.947e-5
-0.477, -1.947e-6, -5.966e-5
-0.478, -1.952e-6, -5.986e-5
-0.479, -1.955e-6, -6.006e-5
-0.480, -1.956e-6, -6.025e-5
-0.481, -1.958e-6, -6.045e-5
-0.482, -1.964e-6, -6.064e-5
-0.483, -1.985e-6, -6.084e-5
-0.484, -1.997e-6, -6.104e-5
-0.485, -2.003e-6, -6.124e-5
-0.486, -2.005e-6, -6.144e-5
-0.487, -2.006e-6, -6.164e-5
-0.488, -2.009e-6, -6.184e-5
-0.489, -2.019e-6, -6.205e-5
-0.490, -2.035e-6, -6.225e-5
-0.491, -2.050e-6, -6.245e-5
-0.492, -2.053e-6, -6.266e-5
-0.493, -2.054e-6, -6.287e-5
-0.494, -2.057e-6, -6.307e-5
-0.495, -2.066e-6, -6.328e-5
-0.496, -2.079e-6, -6.349e-5
-0.497, -2.092e-6, -6.369e-5
-0.498, -2.101e-6, -6.390e-5
-0.499, -2.103e-6, -6.412e-5
-0.500, -2.078e-6, -6.432e-5

Segment 4:
-0.499, -1.855e-6, -6.451e-5
-0.498, -1.651e-6, -6.467e-5
-0.497, -1.513e-6, -6.482e-5
-0.496, -1.409e-6, -6.497e-5
-0.495, -1.335e-6, -6.510e-5
-0.494, -1.280e-6, -6.523e-5
-0.493, -1.234e-6, -6.535e-5
-0.492, -1.205e-6, -6.547e-5
-0.491, -1.171e-6, -6.559e-5
-0.490, -1.137e-6, -6.570e-5
-0.489, -1.122e-6, -6.581e-5
-0.488, -1.091e-6, -6.592e-5
-0.487, -1.074e-6, -6.603e-5
-0.486, -1.065e-6, -6.614e-5
-0.485, -1.033e-6, -6.624e-5
-0.484, -1.025e-6, -6.634e-5
-0.483, -1.008e-6, -6.644e-5
-0.482, -9.831e-7, -6.654e-5
-0.481, -9.763e-7, -6.664e-5
-0.480, -9.703e-7, -6.674e-5
-0.479, -9.486e-7, -6.683e-5
-0.478, -9.323e-7, -6.692e-5
-0.477, -9.270e-7, -6.702e-5
-0.476, -9.186e-7, -6.711e-5
-0.475, -8.957e-7, -6.720e-5
-0.474, -8.807e-7, -6.729e-5
-0.473, -8.785e-7, -6.737e-5
-0.472, -8.739e-7, -6.746e-5
-0.471, -8.553e-7, -6.755e-5
-0.470, -8.345e-7, -6.763e-5
-0.469, -8.292e-7, -6.771e-5
-0.468, -8.250e-7, -6.780e-5
-0.467, -8.099e-7, -6.788e-5
-0.466, -7.869e-7, -6.796e-5
-0.465, -7.814e-7, -6.803e-5
-0.464, -7.794e-7, -6.811e-5
-0.463, -7.713e-7, -6.819e-5
-0.462, -7.536e-7, -6.827e-5
-0.461, -7.386e-7, -6.834e-5
-0.460, -7.324e-7, -6.841e-5
-0.459, -7.300e-7, -6.849e-5
-0.458, -7.218e-7, -6.856e-5
-0.457, -7.044e-7, -6.863e-5
-0.456, -6.898e-7, -6.870e-5
-0.455, -6.843e-7, -6.877e-5
-0.454, -6.827e-7, -6.883e-5
-0.453, -6.793e-7, -6.890e-5
-0.452, -6.703e-7, -6.897e-5
-0.451, -6.550e-7, -6.903e-5
-0.450, -6.395e-7, -6.910e-5
-0.449, -6.344e-7, -6.916e-5
-0.448, -6.329e-7, -6.922e-5
-0.447, -6.292e-7, -6.929e-5
-0.446, -6.177e-7, -6.935e-5
-0.445, -6.011e-7, -6.941e-5
-0.444, -5.902e-7, -6.947e-5
-0.443, -5.862e-7, -6.953e-5
-0.442, -5.847e-7, -6.959e-5
-0.441, -5.825e-7, -6.964e-5
-0.440, -5.743e-7, -6.970e-5
-0.439, -5.574e-7, -6.976e-5
-0.438, -5.436e-7, -6.981e-5
-0.437, -5.369e-7, -6.986e-5
-0.436, -5.356e-7, -6.992e-5
-0.435, -5.337e-7, -6.997e-5
-0.434, -5.250e-7, -7.002e-5
-0.433, -5.104e-7, -7.008e-5
-0.432, -4.963e-7, -7.013e-5
-0.431, -4.893e-7, -7.017e-5
-0.430, -4.870e-7, -7.022e-5
-0.429, -4.858e-7, -7.027e-5
-0.428, -4.831e-7, -7.032e-5
-0.427, -4.731e-7, -7.037e-5
-0.426, -4.561e-7, -7.041e-5
-0.425, -4.428e-7, -7.046e-5
-0.424, -4.388e-7, -7.050e-5
-0.423, -4.367e-7, -7.054e-5
-0.422, -4.328e-7, -7.059e-5
-0.421, -4.179e-7, -7.063e-5
-0.420, -4.022e-7, -7.067e-5
-0.419, -3.942e-7, -7.071e-5
-0.418, -3.901e-7, -7.075e-5
-0.417, -3.890e-7, -7.079e-5
-0.416, -3.874e-7, -7.083e-5
-0.415, -3.821e-7, -7.086e-5
-0.414, -3.731e-7, -7.090e-5
-0.413, -3.598e-7, -7.094e-5
-0.412, -3.482e-7, -7.097e-5
-0.411, -3.429e-7, -7.101e-5
-0.410, -3.405e-7, -7.104e-5
-0.409, -3.402e-7, -7.107e-5
-0.408, -3.381e-7, -7.111e-5
-0.407, -3.300e-7, -7.114e-5
-0.406, -3.166e-7, -7.117e-5
-0.405, -3.039e-7, -7.120e-5
-0.404, -2.960e-7, -7.123e-5
-0.403, -2.922e-7, -7.126e-5
-0.402, -2.911e-7, -7.129e-5
-0.401, -2.897e-7, -7.132e-5
-0.400, -2.867e-7, -7.135e-5
-0.399, -2.755e-7, -7.138e-5
-0.398, -2.664e-7, -7.140e-5
-0.397, -2.531e-7, -7.143e-5
-0.396, -2.450e-7, -7.145e-5
-0.395, -2.431e-7, -7.148e-5
-0.394, -2.416e-7, -7.150e-5
-0.393, -2.400e-7, -7.153e-5
-0.392, -2.351e-7, -7.155e-5
-0.391, -2.261e-7, -7.157e-5
-0.390, -2.134e-7, -7.159e-5
-0.389, -2.009e-7, -7.161e-5
-0.388, -1.956e-7, -7.163e-5
-0.387, -1.934e-7, -7.165e-5
-0.386, -1.923e-7, -7.167e-5
-0.385, -1.898e-7, -7.169e-5
-0.384, -1.858e-7, -7.171e-5
-0.383, -1.774e-7, -7.173e-5
-0.382, -1.626e-7, -7.174e-5
